Zirport ID,Name,City,Country ,IATA,ICAO,Latitude,Longitude,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
7769,French Valley Airport,Murrieta-Temecula,United States,RBK,KF70,33.57,-117.13,1350,-8,A,America/Los_Angeles,airport,OurAirports
7775,Carl R Keller Field,Port Clinton,United States,\N,KPCW,41.52,-82.87,590,-5,U,America/New_York,airport,OurAirports
7776,Dayton-Wright Brothers Airport,Dayton,United States,MGY,KMGY,39.59,-84.22,957,-5,U,America/New_York,airport,OurAirports
7777,Richmond Municipal Airport,Richmond,United States,\N,KRID,39.76,-84.84,1140,-5,U,America/New_York,airport,OurAirports
7778,Findlay Airport,Findley,United States,FDY,KFDY,41.01,-83.67,813,-5,U,America/New_York,airport,OurAirports
7809,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,KSPF,44.48,-103.78,3931,-7,A,America/Denver,airport,OurAirports
7817,Olive Branch Airport,Olive Branch,United States,OLV,KOLV,34.98,-89.79,402,-6,A,America/Chicago,airport,OurAirports
7822,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,KBJC,39.91,-105.12,5673,-7,A,America/Denver,airport,OurAirports
7826,Salem Municipal Airport/McNary Field,Salem,United States,SLE,KSLE,44.91,-123,214,-8,A,America/Los_Angeles,airport,OurAirports
7827,Tunica Municipal Airport,Tunica,United States,UTM,KUTA,34.68,-90.35,194,-6,A,America/Chicago,airport,OurAirports
7839,Lawrence J Timmerman Airport,Milwaukee,United States,MWC,KMWC,43.11,-88.03,745,-6,A,America/Chicago,airport,OurAirports
7840,Southern Wisconsin Regional Airport,Janesville,United States,JVL,KJVL,42.62,-89.04,808,-6,A,America/Chicago,airport,OurAirports
7846,Arlington Municipal Airport,Arlington,United States,\N,KGKY,32.66,-97.09,628,-6,A,America/Chicago,airport,OurAirports
7847,Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,KLZU,33.98,-83.96,1061,-5,A,America/New_York,airport,OurAirports
7848,Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG,KBWG,36.96,-86.42,547,-6,A,America/Chicago,airport,OurAirports
7849,Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,KRVS,36.04,-95.98,638,-6,A,America/Chicago,airport,OurAirports
7857,Bryce Canyon Airport,Bryce Canyon,United States,BCE,KBCE,37.71,-112.14,7590,-7,A,America/Denver,airport,OurAirports
7859,Burlington Alamance Regional Airport,Burlington,United States,\N,KBUY,36.05,-79.47,617,-5,A,America/New_York,airport,OurAirports
7869,New Century Aircenter Airport,Olathe,United States,JCI,KIXD,38.83,-94.89,1087,-6,A,America/Chicago,airport,OurAirports
7870,Easton Newnam Field,Easton,United States,ESN,KESN,38.8,-76.07,72,-5,A,America/New_York,airport,OurAirports
7875,Yuba County Airport,Yuba City,United States,MYV,KMYV,39.1,-121.57,64,-8,A,America/Los_Angeles,airport,OurAirports
7880,Halliburton Field,Duncan,United States,DUC,KDUC,34.47,-97.96,1114,-6,A,America/Chicago,airport,OurAirports
7885,Garner Field,Uvalde,United States,UVA,KUVA,29.21,-99.74,942,-6,A,America/Chicago,airport,OurAirports
7886,Lewis University Airport,Lockport,United States,LOT,KLOT,41.61,-88.1,679,-6,A,America/Chicago,airport,OurAirports
7888,Buchanan Field,Concord,United States,CCR,KCCR,37.99,-122.06,26,-8,A,America/Los_Angeles,airport,OurAirports
7889,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA,07FA,25.33,-80.27,8,-5,A,America/New_York,airport,OurAirports
7907,Ohio University Snyder Field,Athens,United States,ATO,KUNI,39.21,-82.23,766,-5,U,America/New_York,airport,OurAirports
7908,Springfield-Beckley Municipal Airport,Springfield,United States,SGH,KSGH,39.84,-83.84,1051,-5,A,America/New_York,airport,OurAirports
7925,Philip Billard Municipal Airport,Topeka,United States,TOP,KTOP,39.07,-95.62,881,-6,A,America/Chicago,airport,OurAirports
7928,Benson Airstrip,Uvalde,United States,\N,2XS8,29.23,-99.82,929,-6,A,America/Chicago,airport,OurAirports
7929,Rough River State Park Airport,Null,United States,\N,K2I3,37.61,-86.51,577,-6,A,America/Chicago,airport,OurAirports
7930,Smyrna Airport,Smyrna,United States,MQY,KMQY,36.01,-86.52,543,-6,A,America/Chicago,airport,OurAirports
7931,Franklin County Airport,Sewanee,United States,UOS,KUOS,35.21,-85.9,1953,-6,A,America/Chicago,airport,OurAirports
7935,Collin County Regional At Mc Kinney Airport,DALLAS,United States,\N,KTKI,33.18,-96.59,585,-6,A,America/Chicago,airport,OurAirports
7936,Chicago Executive Airport,Chicago-Wheeling,United States,PWK,KPWK,42.11,-87.9,647,-6,A,America/Chicago,airport,OurAirports
7938,Southwest Washington Regional Airport,Kelso,United States,KLS,KKLS,46.12,-122.9,20,-8,A,America/Los_Angeles,airport,OurAirports
7978,Wilmington Airpark,Wilmington,United States,ILN,KILN,39.43,-83.79,1077,-5,U,America/New_York,airport,OurAirports
7979,Marana Regional Airport,Tucson,United States,AVW,KAVQ,32.41,-111.22,2031,-7,U,America/Phoenix,airport,OurAirports
7980,Casa Grande Municipal Airport,Casa Grande,United States,CGZ,KCGZ,32.95,-111.77,1464,-7,U,America/Phoenix,airport,OurAirports
7981,Mobile Airport,Mobile,United States,\N,1AZ0,33.11,-112.27,1261,-7,U,America/Phoenix,airport,OurAirports
7982,Buckeye Municipal Airport,Buckeye,United States,BXK,KBXK,33.42,-112.69,1033,-7,U,America/Phoenix,airport,OurAirports
7983,Gila Bend Municipal Airport,Gila Bend,United States,\N,KE63,32.96,-112.68,789,-7,U,America/Phoenix,airport,OurAirports
7984,McMinn County Airport,Athens,United States,MMI,KMMI,35.4,-84.56,875,-5,N,America/New_York,airport,OurAirports
7985,Sterling Municipal Airport,Sterling,United States,STK,KSTK,40.62,-103.26,4040,-7,A,America/Denver,airport,OurAirports
7986,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,RWL,KRWL,41.81,-107.2,6813,-7,A,America/Denver,airport,OurAirports
7990,Essex County Airport,Caldwell,United States,CDW,KCDW,40.88,-74.28,173,-5,A,America/New_York,airport,OurAirports
7991,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ,KAIZ,38.1,-92.55,869,-6,A,America/Chicago,airport,OurAirports
7998,Thomasville Regional Airport,Thomasville,United States,TVI,KTVI,30.9,-83.88,264,-5,A,America/New_York,airport,OurAirports
7999,Henderson Executive Airport,Henderson,United States,HSH,KHND,35.97,-115.13,2492,-8,A,America/Los_Angeles,airport,OurAirports
8005,Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,31.43,-83.49,355,-5,A,America/New_York,airport,OurAirports
8030,Phoenix Deer Valley Airport,Phoenix ,United States,DVT,KDVT,33.69,-112.08,1478,-7,A,America/Phoenix,airport,OurAirports
8034,Republic Airport,Farmingdale,United States,FRG,KFRG,40.73,-73.41,82,-5,A,America/New_York,airport,OurAirports
8042,South Texas Regional Airport at Hondo,Hondo,United States,\N,KHDO,29.36,-99.18,930,-6,A,America/Chicago,airport,OurAirports
8050,McKinley National Park Airport,McKinley Park,United States,MCL,PAIN,63.73,-148.91,1720,-9,A,America/Anchorage,airport,OurAirports
8051,Lake Hood Airport,Anchorage,United States,\N,PALH,61.19,-149.97,73,-9,A,America/Anchorage,airport,OurAirports
8052,Prospect Creek Airport,Prospect Creek,United States,PPC,PAPR,66.81,-150.64,1095,-9,A,America/Anchorage,airport,OurAirports
8062,Wheeling Ohio County Airport,Wheeling,United States,HLG,KHLG,40.17,-80.65,1195,-5,A,America/New_York,airport,OurAirports
8063,Fitzgerald Municipal Airport,Fitzgerald,United States,\N,KFZG,31.68,-83.27,365,-5,A,America/New_York,airport,OurAirports
8077,Aransas County Airport,Rockport,United States,RKP,KRKP,28.09,-97.04,24,-6,A,America/Chicago,airport,OurAirports
8117,Crisp County Cordele Airport,Cordele,United States,\N,KCKF,31.99,-83.77,310,-5,A,America/New_York,airport,OurAirports
8118,Ormond Beach Municipal Airport,Ormond Beach,United States,\N,KOMN,29.3,-81.11,29,-5,A,America/New_York,airport,OurAirports
8121,Portland Troutdale Airport,Troutdale,United States,TTD,KTTD,45.55,-122.4,39,-8,A,America/Los_Angeles,airport,OurAirports
8122,Portland Hillsboro Airport,Hillsboro,United States,HIO,KHIO,45.54,-122.95,208,-8,A,America/Los_Angeles,airport,OurAirports
8123,One Police Plaza Heliport,New York,United States,\N,NK39,40.71,-74,244,-5,A,America/New_York,airport,OurAirports
8133,Bend Municipal Airport,Bend,United States,\N,KBDN,44.09,-121.2,3460,-8,A,America/Los_Angeles,airport,OurAirports
8134,Christmas Valley Airport,Christmas Valley,United States,\N,K62S,43.24,-120.67,4317,-8,A,America/Los_Angeles,airport,OurAirports
8135,Burns Municipal Airport,Burns,United States,BNO,KBNO,43.59,-118.96,4148,-8,A,America/Los_Angeles,airport,OurAirports
8136,Prineville Airport,Prineville,United States,PRZ,KS39,44.29,-120.9,3250,-8,A,America/Los_Angeles,airport,OurAirports
8137,Red Bluff Municipal Airport,Red Bluff,United States,RBL,KRBL,40.15,-122.25,352,-8,A,America/Los_Angeles,airport,OurAirports
8138,Marin County Airport - Gnoss Field,Novato,United States,NOT,KDVO,38.14,-122.56,2,-8,A,America/Los_Angeles,airport,OurAirports
8139,Lake County Airport,Lakeview,United States,LKV,KLKV,42.16,-120.4,4733,-8,A,America/Los_Angeles,airport,OurAirports
8140,Tillamook Airport,Tillamook,United States,OTK,KTMK,45.42,-123.81,36,-8,A,America/Los_Angeles,airport,OurAirports
8141,Ontario Municipal Airport,Ontario,United States,ONO,KONO,44.02,-117.01,2193,-7,A,America/Denver,airport,OurAirports
8142,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,DLS,KDLS,45.62,-121.17,247,-8,A,America/Los_Angeles,airport,OurAirports
8143,Montgomery County Airpark,Gaithersburg,United States,GAI,KGAI,39.17,-77.17,539,-5,A,America/New_York,airport,OurAirports
8162,Charlevoix Municipal Airport,Charelvoix,United States,\N,KCVX,45.3,-85.27,669,-5,A,America/New_York,airport,OurAirports
8182,Flagler Executive Airport,Flagler,United States,\N,KXFL,29.47,-81.21,33,-5,A,America/New_York,airport,OurAirports
8187,Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,44.53,-72.61,732,-5,A,America/New_York,airport,OurAirports
8188,Dallas Executive Airport,Dallas,United States,RBD,KRBD,32.68,-96.87,660,-6,A,America/Chicago,airport,OurAirports
8194,Westerly State Airport,Washington County,United States,WST,KWST,41.35,-71.8,81,-5,A,America/New_York,airport,OurAirports
8195,Block Island State Airport,Block Island,United States,BID,KBID,41.17,-71.58,108,-5,A,America/New_York,airport,OurAirports
8199,Nightmute Airport,Nightmute,United States,NME,PAGT,60.47,-164.7,4,-9,A,America/Anchorage,airport,OurAirports
8200,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.54,-165.09,59,-9,A,America/Anchorage,airport,OurAirports
8215,Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,30.97,-84.64,141,-5,A,America/New_York,airport,OurAirports
8219,Silver Springs Airport,Silver Springs,United States,\N,KSPZ,39.4,-119.25,4269,-8,A,America/Los_Angeles,airport,OurAirports
8220,Whiteman Airport,Los Angeles,United States,WHP,KWHP,34.26,-118.41,1003,-8,A,America/Los_Angeles,airport,OurAirports
8221,Madera Municipal Airport,Madera,United States,MAE,KMAE,36.99,-120.11,255,-8,A,America/Los_Angeles,airport,OurAirports
8252,Apalachicola Regional Airport,Apalachicola,United States,AAF,KAAF,29.73,-85.03,20,-5,A,America/New_York,airport,OurAirports
8273,Douglas Municipal Airport,Douglas,United States,\N,KDQH,31.48,-82.86,257,-5,A,America/New_York,airport,OurAirports
8274,St Lucie County International Airport,Fort Pierce,United States,FPR,KFPR,27.5,-80.37,24,-5,A,America/New_York,airport,OurAirports
8276,Taunton Municipal King Field,Taunton,United States,\N,KTAN,41.87,-71.02,43,-5,A,America/New_York,airport,OurAirports
8277,Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,41.91,-70.73,148,-5,A,America/New_York,airport,OurAirports
8278,Quonset State Airport,North Kingstown,United States,NCO,KOQU,41.6,-71.41,18,-5,A,America/New_York,airport,OurAirports
8280,Norwood Memorial Airport,Norwood,United States,OWD,KOWD,42.19,-71.17,49,-5,A,America/New_York,airport,OurAirports
8281,Westfield-Barnes Regional Airport,Westfield,United States,BAF,KBAF,42.16,-72.72,271,-5,A,America/New_York,airport,OurAirports
8282,Windham Airport,Willimantic,United States,\N,KIJD,41.74,-72.18,247,-5,A,America/New_York,airport,OurAirports
8283,Orange County Airport,Montgomery,United States,MGJ,KMGJ,41.51,-74.26,364,-5,A,America/New_York,airport,OurAirports
8284,Capital City Airport,Harrisburg,United States,HAR,KCXY,40.22,-76.85,347,-5,A,America/New_York,airport,OurAirports
8285,Marshfield Municipal George Harlow Field,Marshfield,United States,\N,KGHG,42.1,-70.67,11,-5,A,America/New_York,airport,OurAirports
8286,Danbury Municipal Airport,Danbury,United States,DXR,KDXR,41.37,-73.48,458,-5,A,America/New_York,airport,OurAirports
8287,Boire Field,Nashua,United States,ASH,KASH,42.78,-71.51,199,-5,A,America/New_York,airport,OurAirports
8288,Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.72,-71.12,148,-5,A,America/New_York,airport,OurAirports
8289,Waterbury Oxford Airport,Oxford,United States,OXC,KOXC,41.48,-73.14,726,-5,A,America/New_York,airport,OurAirports
8290,Fitchburg Municipal Airport,Fitchburg,United States,\N,KFIT,42.55,-71.76,348,-5,A,America/New_York,airport,OurAirports
8291,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,United States,\N,20GA,33.76,-84.88,1110,-5,A,America/New_York,airport,OurAirports
8292,Cartersville Airport,Cartersville,United States,\N,KVPC,34.12,-84.85,759,-5,A,America/New_York,airport,OurAirports
8293,Centre-Piedmont-Cherokee County Regional Airport,Centre,United States,\N,KPYP,34.09,-85.61,596,-6,A,America/Chicago,airport,OurAirports
8294,Richard B Russell Airport,Rome,United States,RMG,KRMG,34.35,-85.16,644,-5,A,America/New_York,airport,OurAirports
8295,Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,33.97,-86.09,569,-6,A,America/Chicago,airport,OurAirports
8296,Knoxville Downtown Island Airport,Knoxville,United States,\N,KDKX,35.96,-83.87,833,-5,A,America/New_York,airport,OurAirports
8297,Barrow County Airport,Winder,United States,WDR,KWDR,33.98,-83.67,943,-5,A,America/New_York,airport,OurAirports
8298,Plantation Airpark,Sylvania,United States,\N,KJYL,32.65,-81.6,188,-5,A,America/New_York,airport,OurAirports
8299,Dalton Municipal Airport,Dalton,United States,DNN,KDNN,34.72,-84.87,709,-5,A,America/New_York,airport,OurAirports
8300,West Georgia Regional O V Gray Field,Carrollton,United States,\N,KCTJ,33.63,-85.15,1161,-5,A,America/New_York,airport,OurAirports
8302,LaGrange Callaway Airport,LaGrange,United States,LGC,KLGC,33.01,-85.07,693,-5,A,America/New_York,airport,OurAirports
8303,Baldwin County Regional Airport,Milledgeville,United States,\N,KMLJ,33.15,-83.24,385,-5,A,America/New_York,airport,OurAirports
8305,Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.84,-84.88,902,-5,A,America/New_York,airport,OurAirports
8306,Peachtree City Falcon Field,Atlanta,United States,\N,KFFC,33.36,-84.57,808,-5,A,America/New_York,airport,OurAirports
8308,Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,34.27,-83.83,1276,-5,A,America/New_York,airport,OurAirports
8312,Harry Clever Field,New Philadelpha,United States,PHD,KPHD,40.47,-81.42,894,-5,A,America/New_York,airport,OurAirports
8313,Darlington County Airport,Darlington,United States,\N,KUDG,34.45,-79.89,192,-5,A,America/New_York,airport,OurAirports
8314,Hilton Head Airport,Hilton Head Island,United States,HHH,KHXD,32.22,-80.7,19,-5,A,America/New_York,airport,OurAirports
8318,Daniel Field,Augusta,United States,DNL,KDNL,33.47,-82.04,423,-5,A,America/New_York,airport,OurAirports
8319,Foothills Regional Airport,Morganton,United States,MRN,KMRN,35.82,-81.61,1270,-5,A,America/New_York,airport,OurAirports
8320,Pike County-Hatcher Field,Pikeville,United States,PVL,KPBX,37.56,-82.57,1473,-5,A,America/New_York,airport,OurAirports
8321,Mallards Landing Airport,Locust Grove,United States,\N,GA04,33.37,-84.17,837,-5,A,America/New_York,airport,OurAirports
8322,Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,KTOC,34.59,-83.3,996,-5,A,America/New_York,airport,OurAirports
8342,Fort Worth Alliance Airport,Fort Worth,United States,AFW,KAFW,32.99,-97.32,722,-6,A,America/Chicago,airport,OurAirports
8343,East Troy Municipal Airport,East Troy,United States,\N,K57C,42.8,-88.37,860,-6,A,America/Chicago,airport,OurAirports
8366,Lawrence Municipal Airport,Lawrence,United States,LWC,KLWC,39.01,-95.22,833,-6,A,America/Chicago,airport,OurAirports
8367,Wellington Municipal Airport,Wellington,United States,\N,KEGT,37.32,-97.39,1277,-6,A,America/Chicago,airport,OurAirports
8379,Pompano Beach Airpark,Pompano Beach,United States,PPM,KPMP,26.25,-80.11,19,-5,A,America/New_York,airport,OurAirports
8394,Shelby County Airport,Alabaster,United States,\N,KEET,33.18,-86.78,586,-6,A,America/Chicago,airport,OurAirports
8397,Sky Ranch At Carefree Airport,Carefree,United States,\N,18AZ,33.82,-111.9,2568,-7,N,America/Phoenix,airport,OurAirports
8409,Indianapolis Metropolitan Airport,Indianapolis,United States,\N,KUMP,39.94,-86.04,811,-5,A,America/New_York,airport,OurAirports
8410,London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,37.08,-84.08,1212,-5,A,America/New_York,airport,OurAirports
8412,Simmons Army Air Field,Fredericksburg,United States,FBG,KFBG,35.13,-78.94,244,-5,A,America/New_York,airport,OurAirports
8430,John H Batten Airport,Racine,United States,RAC,KRAC,42.76,-87.82,674,-6,A,America/Chicago,airport,OurAirports
8443,Redlands Municipal Airport,Redlands,United States,\N,KREI,34.09,-117.15,1571,-8,A,America/Los_Angeles,airport,OurAirports
8445,Flabob Airport,Riverside,United States,\N,KRIR,33.99,-117.41,764,-8,A,America/Los_Angeles,airport,OurAirports
8446,Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,47.27,-122.58,294,-8,A,America/Los_Angeles,airport,OurAirports
8460,Jack Edwards Airport,Gulf Shores,United States,GUF,KJKA,30.29,-87.67,17,-6,A,America/Chicago,airport,OurAirports
8473,Hazleton Municipal Airport,Hazleton,United States,HZL,KHZL,40.99,-75.99,1603,-5,A,America/New_York,airport,OurAirports
8474,Greater Cumberland Regional Airport,Cumberland,United States,CBE,KCBE,39.62,-78.76,775,-5,A,America/New_York,airport,OurAirports
8475,Sugar Loaf Shores Airport,Key West,United States,\N,7FA1,24.65,-81.58,4,-5,A,America/New_York,airport,OurAirports
8493,Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR,43.21,-90.18,717,-6,A,America/Chicago,airport,OurAirports
8494,Price County Airport,Phillips,United States,\N,KPBH,45.71,-90.4,1497,-6,A,America/Chicago,airport,OurAirports
8495,Monroe Municipal Airport,Monroe,United States,\N,KEFT,42.61,-89.59,1086,-6,A,America/Chicago,airport,OurAirports
8496,Joliet Regional Airport,Joliet,United States,JOT,KJOT,41.52,-88.18,582,-6,A,America/Chicago,airport,OurAirports
8497,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,United States,VYS,KVYS,41.35,-89.15,654,-6,A,America/Chicago,airport,OurAirports
8499,Jackson County Reynolds Field,Jackson,United States,JXN,KJXN,42.26,-84.46,1001,-5,A,America/New_York,airport,OurAirports
